Ukazatel,IndicatorType,Roky,Oblast,Uz012,Věk (jednoleté skupiny),VEKZEN1PLOD,Hodnota,Uz01A
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,26,410026610027000,95.2023988006,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,27,410027610028000,105.2472858866,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,28,410028610029000,109.927312556,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,29,410029610030000,106.872480582,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,30,410030610031000,100.2702181046,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,31,410031610032000,82.8368794326,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,32,410032610033000,65.3170359053,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,33,410033610034000,55.4473711182,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,34,410034610035000,44.9327648409,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,35,410035610036000,35.5163443049,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,36,410036610037000,27.0238652316,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,37,410037610038000,17.3039690223,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,38,410038610039000,16.5036674817,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,39,410039610040000,9.8294647087,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,40,410040610041000,8.2023239918,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,41,410041610042000,2.9379760609,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,42,410042610043000,3.0477849135,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,43,410043610044000,1.3908205841,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,44,410044610045000,0.7370101953,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,45,410045610046000,0.510920935,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,46,410046610047000,0.1295672454,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,47,410047610048000,0.0,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,48,410048610049000,0.1137009665,CZ08
Míry plodnosti,5406,2006,Moravskoslezsko,CZ08,49,410049610050000,0.0,CZ08
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,15,410015610016000,1.0230179028,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,16,410016610017000,3.0617451948,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,17,410017610018000,5.0595723845,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,18,410018610019000,7.7963404932,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,19,410019610020000,11.9937694704,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,20,410020610021000,17.5978882534,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,21,410021610022000,19.8867559729,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,22,410022610023000,23.6262994465,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,23,410023610024000,26.4047866805,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,24,410024610025000,37.3900293255,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,25,410025610026000,48.1872940107,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,26,410026610027000,62.7482937761,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,27,410027610028000,82.6361777282,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,28,410028610029000,91.5949232271,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,29,410029610030000,112.6247288503,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,30,410030610031000,120.488184887,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,31,410031610032000,113.8541217091,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,32,410032610033000,96.0977388767,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,33,410033610034000,88.7951435333,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,34,410034610035000,75.9451321512,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,35,410035610036000,63.9636490738,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,36,410036610037000,48.7535306398,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,37,410037610038000,34.381390593,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,38,410038610039000,24.9289589253,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,39,410039610040000,18.725150699,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,40,410040610041000,15.1083591331,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,41,410041610042000,8.9495996232,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,42,410042610043000,4.181670345,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,43,410043610044000,2.8796794792,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,44,410044610045000,1.6538037486,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,45,410045610046000,0.5714285714,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,46,410046610047000,0.2910360885,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,47,410047610048000,0.4218815919,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,48,410048610049000,0.0,CZ01
Míry plodnosti,5406,2006,Hlavní město Praha,CZ010,49,410049610050000,0.1189767995,CZ01
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,15,410015610016000,1.2731645211,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,16,410016610017000,2.4449877751,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,17,410017610018000,7.9456804392,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,18,410018610019000,14.0905209223,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,19,410019610020000,23.4808595418,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,20,410020610021000,32.9103332868,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,21,410021610022000,41.8099298583,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,22,410022610023000,45.6583774969,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,23,410023610024000,54.617414248,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,24,410024610025000,66.8042300748,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,25,410025610026000,78.8986294604,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,26,410026610027000,97.9980090698,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,27,410027610028000,107.6985660531,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,28,410028610029000,118.6656231657,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,29,410029610030000,122.5136927068,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,30,410030610031000,114.5843053093,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,31,410031610032000,103.4800220954,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,32,410032610033000,77.2524022453,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,33,410033610034000,69.0503022231,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,34,410034610035000,52.968439638,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,35,410035610036000,42.3460410557,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,36,410036610037000,34.3800421993,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,37,410037610038000,22.3783502472,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,38,410038610039000,15.7511581734,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,39,410039610040000,12.7022329188,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,40,410040610041000,9.9763717511,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,41,410041610042000,5.255912902,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,42,410042610043000,2.7798837503,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,43,410043610044000,2.7506532802,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,44,410044610045000,1.3157894737,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,45,410045610046000,0.4463621485,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,46,410046610047000,0.1503307276,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,47,410047610048000,0.0,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,48,410048610049000,0.0,CZ02
Míry plodnosti,5406,2006,Středočeský kraj,CZ020,49,410049610050000,0.1219512195,CZ02
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,15,410015610016000,0.5087763928,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,16,410016610017000,4.7476261869,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,17,410017610018000,6.711409396,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,18,410018610019000,16.9238427078,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,19,410019610020000,26.2962044158,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,20,410020610021000,26.9868779401,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,21,410021610022000,34.1963849536,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,22,410022610023000,41.5166786657,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,23,410023610024000,49.3506493506,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,24,410024610025000,62.6006904488,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,25,410025610026000,88.7745974955,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,26,410026610027000,101.1422637591,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,27,410027610028000,116.512345679,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,28,410028610029000,115.9228441755,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,29,410029610030000,116.2572660791,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,30,410030610031000,100.2395430256,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,31,410031610032000,89.5386850708,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,32,410032610033000,73.8217967599,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,33,410033610034000,56.8588469185,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,34,410034610035000,46.8581299935,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,35,410035610036000,38.0544922315,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,36,410036610037000,27.4446494465,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,37,410037610038000,24.1021932996,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,38,410038610039000,19.341873901,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,39,410039610040000,12.5,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,40,410040610041000,7.4879227053,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,41,410041610042000,4.4580009385,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,42,410042610043000,1.1590171535,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,43,410043610044000,1.9361084221,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,44,410044610045000,0.254517689,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,45,410045610046000,0.5148005148,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,46,410046610047000,0.0,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,47,410047610048000,0.0,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,48,410048610049000,0.4535147392,CZ03
Míry plodnosti,5406,2006,Jihočeský kraj,CZ031,49,410049610050000,0.0,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,15,410015610016000,1.5124016939,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,16,410016610017000,2.378828427,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,17,410017610018000,8.3507306889,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,18,410018610019000,16.5662650602,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,19,410019610020000,23.3183856502,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,20,410020610021000,33.3046224519,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,21,410021610022000,47.3142220985,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,22,410022610023000,46.8273760044,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,23,410023610024000,64.6503884573,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,24,410024610025000,64.5867542419,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,25,410025610026000,88.5744234801,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,26,410026610027000,100.5303760849,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,27,410027610028000,116.557488141,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,28,410028610029000,122.9632848143,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,29,410029610030000,121.0350584307,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,30,410030610031000,110.8642972536,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,31,410031610032000,85.5668056383,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,32,410032610033000,77.399380805,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,33,410033610034000,59.6071347934,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,34,410034610035000,49.7760079642,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,35,410035610036000,32.8738069989,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,36,410036610037000,28.0501089325,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,37,410037610038000,22.0525869381,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,38,410038610039000,18.9173457509,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,39,410039610040000,13.7535816619,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,40,410040610041000,6.1196105702,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,41,410041610042000,2.3929805903,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,42,410042610043000,2.8758169935,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,43,410043610044000,1.414427157,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,44,410044610045000,0.5911912504,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,45,410045610046000,0.2972651605,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,46,410046610047000,0.2972651605,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,47,410047610048000,0.0,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,48,410048610049000,0.0,CZ03
Míry plodnosti,5406,2006,Plzeňský kraj,CZ032,49,410049610050000,0.0,CZ03
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,15,410015610016000,4.0342914776,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,16,410016610017000,6.9067587568,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,17,410017610018000,17.0731707317,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,18,410018610019000,35.7660705655,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,19,410019610020000,28.2375851996,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,20,410020610021000,54.9132947977,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,21,410021610022000,59.2771084337,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,22,410022610023000,60.8568646543,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,23,410023610024000,67.8127984718,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,24,410024610025000,75.2128666036,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,25,410025610026000,77.6882993842,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,26,410026610027000,84.5008756567,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,27,410027610028000,100.4942339374,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,28,410028610029000,103.2565528197,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,29,410029610030000,91.7361637604,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,30,410030610031000,89.7203051217,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,31,410031610032000,85.6531049251,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,32,410032610033000,74.319352465,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,33,410033610034000,64.5292207792,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,34,410034610035000,43.9804531319,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,35,410035610036000,34.7508001829,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,36,410036610037000,33.7078651685,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,37,410037610038000,20.7729468599,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,38,410038610039000,17.7427304091,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,39,410039610040000,13.8476755687,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,40,410040610041000,8.7209302326,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,41,410041610042000,6.0296846011,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,42,410042610043000,2.7829313544,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,43,410043610044000,2.9411764706,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,44,410044610045000,0.5319148936,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,45,410045610046000,0.0,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,46,410046610047000,0.0,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,47,410047610048000,0.0,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,48,410048610049000,0.0,CZ04
Míry plodnosti,5406,2006,Karlovarský kraj,CZ041,49,410049610050000,0.0,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,15,410015610016000,2.1425788859,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,16,410016610017000,7.5086638429,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,17,410017610018000,22.0422004521,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,18,410018610019000,27.9549718574,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,19,410019610020000,44.139744553,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,20,410020610021000,54.6427912128,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,21,410021610022000,65.1171370596,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,22,410022610023000,62.2262773723,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,23,410023610024000,68.7577529683,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,24,410024610025000,78.4,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,25,410025610026000,83.5504603092,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,26,410026610027000,92.5165772024,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,27,410027610028000,97.8085012502,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,28,410028610029000,112.1922453192,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,29,410029610030000,107.9323797139,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,30,410030610031000,90.9337676439,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,31,410031610032000,84.0560373582,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,32,410032610033000,69.2117550124,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,33,410033610034000,57.837995338,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,34,410034610035000,47.3889321902,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,35,410035610036000,39.980009995,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,36,410036610037000,30.6140506105,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,37,410037610038000,23.9028944911,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,38,410038610039000,16.7513645775,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,39,410039610040000,14.4981412639,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,40,410040610041000,8.0248039394,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,41,410041610042000,5.9419783293,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,42,410042610043000,2.7763317716,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,43,410043610044000,1.7162471396,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,44,410044610045000,1.0506408909,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,45,410045610046000,0.4307559767,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,46,410046610047000,0.2153316107,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,47,410047610048000,0.0,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,48,410048610049000,0.0,CZ04
Míry plodnosti,5406,2006,Ústecký kraj,CZ042,49,410049610050000,0.173100225,CZ04
Míry plodnosti,5406,2006,Liberecký kraj,CZ051,15,410015610016000,2.1731256791,CZ05
Míry plodnosti,5406,2006,Liberecký kraj,CZ051,16,410016610017000,3.9454806313,CZ05
Míry plodnosti,5406,2006,Liberecký kraj,CZ051,17,410017610018000,8.8778409091,CZ05
Míry plodnosti,5406,2006,Liberecký kraj,CZ051,18,410018610019000,17.4005681818,CZ05
Míry plodnosti,5406,2006,Liberecký kraj,CZ051,19,410019610020000,29.9817184644,CZ05
Míry plodnosti,5406,2006,Liberecký kraj,CZ051,20,410020610021000,41.6666666667,CZ05
Míry plodnosti,5406,2006,Liberecký kraj,CZ051,21,410021610022000,38.4477182896,CZ05
Míry plodnosti,5406,2006,Liberecký kraj,CZ051,22,410022610023000,46.1105244632,CZ05
