"Ukazatel","IndicatorType","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Věk (jednoleté skupiny)","VEKZEN1PLOD","Hodnota"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","40","410040610041000","16.146561093"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","41","410041610042000","8.6969560654"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","42","410042610043000","5.212735982"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","43","410043610044000","4.1056521144"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","44","410044610045000","1.9693346462"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","45","410045610046000","0.7460459564"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","46","410046610047000","0.3191828918"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","47","410047610048000","0.1704158146"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","48","410048610049000","0.3631082062"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","49","410049610050000","0"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","15","410015610016000","3"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","16","410016610017000","3.5389282103"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","17","410017610018000","10.7416879795"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","18","410018610019000","19.746835443"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","19","410019610020000","33.1491712707"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","20","410020610021000","37.7073906486"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","21","410021610022000","42.4456796362"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","22","410022610023000","59.2334494774"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","23","410023610024000","56.9972196478"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","24","410024610025000","88.9070146819"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","25","410025610026000","91.015625"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","26","410026610027000","98.5861673672"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","27","410027610028000","114.0544518028"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","28","410028610029000","118.1358381503"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","29","410029610030000","111.388789718"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","30","410030610031000","132.6963906582"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","31","410031610032000","111.7519826965"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","32","410032610033000","119.7387518142"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","33","410033610034000","104.5566937478"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","34","410034610035000","82.4598183089"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","35","410035610036000","75.1206064783"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","36","410036610037000","61.6065350579"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","37","410037610038000","46.0374876685"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","38","410038610039000","42.3183072677"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","39","410039610040000","28.4401034186"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","40","410040610041000","20.9193503991"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","41","410041610042000","14.9253731343"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","42","410042610043000","7.2482526534"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","43","410043610044000","4.7991917151"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","44","410044610045000","3.3496521515"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","45","410045610046000","1.3947001395"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","46","410046610047000","0.6044122091"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","47","410047610048000","1.2936610608"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","48","410048610049000","0"
"Míry plodnosti","5406","2018","2018","Liberecký kraj","CZ051","49","410049610050000","0.3579098067"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","15","410015610016000","2.0584602717"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","16","410016610017000","2.5327142254"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","17","410017610018000","8.0101180438"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","18","410018610019000","14.1254673868"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","19","410019610020000","26.5450020738"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","20","410020610021000","30.73089701"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","21","410021610022000","43.920292802"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","22","410022610023000","53.9452495974"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","23","410023610024000","50.2455610125"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","24","410024610025000","70.5531632991"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","25","410025610026000","83.7954405422"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","26","410026610027000","100.4552352049"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","27","410027610028000","116.3767246551"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","28","410028610029000","116.1369193154"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","29","410029610030000","134.7260066606"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","30","410030610031000","138.2850241546"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","31","410031610032000","128.845568078"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","32","410032610033000","111.0777544281"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","33","410033610034000","109.8641464855"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","34","410034610035000","84.0813883902"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","35","410035610036000","82.4404761905"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","36","410036610037000","60.2971162249"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","37","410037610038000","52.467385139"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","38","410038610039000","36.3258951738"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","39","410039610040000","32.80651341"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","40","410040610041000","20.4880294659"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","41","410041610042000","12.1546961326"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","42","410042610043000","6.90399137"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","43","410043610044000","4.2544139545"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","44","410044610045000","2.157962883"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","45","410045610046000","0.9315323707"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","46","410046610047000","1.7632241814"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","47","410047610048000","0.7867820614"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","48","410048610049000","0.268744961"
"Míry plodnosti","5406","2018","2018","Královéhradecký kraj","CZ052","49","410049610050000","0"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","15","410015610016000","1.3315579228"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","16","410016610017000","5.7906458797"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","17","410017610018000","3.9805395843"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","18","410018610019000","12.2110771915"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","19","410019610020000","24.6075519728"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","20","410020610021000","32.5542570952"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","21","410021610022000","48.7599831862"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","22","410022610023000","54.4616673649"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","23","410023610024000","58.4415584416"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","24","410024610025000","75.8807588076"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","25","410025610026000","78.0456852792"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","26","410026610027000","106.5107458913"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","27","410027610028000","110.3147397943"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","28","410028610029000","118.4863523573"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","29","410029610030000","131.7639865485"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","30","410030610031000","134.4512195122"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","31","410031610032000","126.4150943396"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","32","410032610033000","121.5384615385"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","33","410033610034000","99.9396135266"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","34","410034610035000","95.1788491446"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","35","410035610036000","75.3894080997"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","36","410036610037000","60.0301659125"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","37","410037610038000","48.4530064215"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","38","410038610039000","34.3085106383"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","39","410039610040000","32.2104745513"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","40","410040610041000","18.7095226673"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","41","410041610042000","14.5732130465"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","42","410042610043000","8.3370887787"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","43","410043610044000","4.7307952241"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","44","410044610045000","3.4738304771"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","45","410045610046000","0.9952724558"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","46","410046610047000","0.5313496281"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","47","410047610048000","0.2801905296"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","48","410048610049000","0.2948982601"
"Míry plodnosti","5406","2018","2018","Pardubický kraj","CZ053","49","410049610050000","0"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","15","410015610016000","0.4242681375"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","16","410016610017000","0.4446420631"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","17","410017610018000","4.5085662759"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","18","410018610019000","8.4444444444"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","19","410019610020000","19.9393151279"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","20","410020610021000","23.0221850147"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","21","410021610022000","31.6930775646"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","22","410022610023000","44.363044363"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","23","410023610024000","52.1148036254"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","24","410024610025000","73.1869594145"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","25","410025610026000","90.2232002515"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","26","410026610027000","96.5214666249"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","27","410027610028000","136.1951822112"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","28","410028610029000","122.3899775137"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","29","410029610030000","146.8395461912"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","30","410030610031000","147.3374714146"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","31","410031610032000","129.861568886"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","32","410032610033000","124.0852688514"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","33","410033610034000","116.1838790932"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","34","410034610035000","96.6292134831"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","35","410035610036000","75.5258126195"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","36","410036610037000","60.180854381"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","37","410037610038000","40.8595641646"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","38","410038610039000","32.2212717422"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","39","410039610040000","29.8826040555"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","40","410040610041000","14.1789120907"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","41","410041610042000","14.7352647353"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","42","410042610043000","8.431703204"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","43","410043610044000","5.4041353383"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","44","410044610045000","2.1913805698"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","45","410045610046000","1.0368066356"
"Míry plodnosti","5406","2018","2018","Kraj Vysočina","CZ063","46","410046610047000","0.8134490239"
