Ukazatel,IndicatorType,Roky,CasR,"ČR, Reg. soudržnosti, Kraje",Uz012,Hodnota,Uz01A
Průměrný věk matky při narození 1. dítěte,7406D1,2009,2009,Královéhradecký kraj,CZ052,27.68469751,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2009,2009,Pardubický kraj,CZ053,27.4849505,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2009,2009,Kraj Vysočina,CZ063,27.64232053,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2009,2009,Jihomoravský kraj,CZ064,28.21712514,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2009,2009,Olomoucký kraj,CZ071,27.67528296,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2009,2009,Zlínský kraj,CZ072,27.88858195,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2009,2009,Moravskoslezský kraj,CZ080,26.86847227,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Česko,CZ,28.12126594,CZ
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Praha,CZ01,30.21165024,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Střední Čechy,CZ02,28.45878963,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Jihozápad,CZ03,27.8354596,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Severozápad,CZ04,26.76456311,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Severovýchod,CZ05,27.77595074,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Jihovýchod,CZ06,28.12604043,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Střední Morava,CZ07,28.00195478,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Moravskoslezsko,CZ08,27.08971757,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Hlavní město Praha,CZ010,30.21165024,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Středočeský kraj,CZ020,28.45878963,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Jihočeský kraj,CZ031,27.82944146,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Plzeňský kraj,CZ032,27.84193548,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Karlovarský kraj,CZ041,26.8957935,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Ústecký kraj,CZ042,26.71552751,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Liberecký kraj,CZ051,27.71164021,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Královéhradecký kraj,CZ052,27.84356061,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Pardubický kraj,CZ053,27.76279726,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Kraj Vysočina,CZ063,27.54602692,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Jihomoravský kraj,CZ064,28.3447683,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Olomoucký kraj,CZ071,27.81969553,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Zlínský kraj,CZ072,28.21245421,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2010,2010,Moravskoslezský kraj,CZ080,27.08971757,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Česko,CZ,28.30574242,CZ
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Praha,CZ01,30.46926202,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Střední Čechy,CZ02,28.56758373,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Jihozápad,CZ03,27.96128916,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Severozápad,CZ04,26.81208997,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Severovýchod,CZ05,27.9840828,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Jihovýchod,CZ06,28.38887511,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Střední Morava,CZ07,28.25561644,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Moravskoslezsko,CZ08,27.21353027,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Hlavní město Praha,CZ010,30.46926202,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Středočeský kraj,CZ020,28.56758373,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Jihočeský kraj,CZ031,28.01821587,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Plzeňský kraj,CZ032,27.8974016,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Karlovarský kraj,CZ041,27.0140647,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Ústecký kraj,CZ042,26.73869154,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Liberecký kraj,CZ051,27.87395349,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Královéhradecký kraj,CZ052,28.16241776,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Pardubický kraj,CZ053,27.90280644,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Kraj Vysočina,CZ063,27.85649819,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Jihomoravský kraj,CZ064,28.59064478,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Olomoucký kraj,CZ071,27.96682545,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Zlínský kraj,CZ072,28.59029968,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2011,2011,Moravskoslezský kraj,CZ080,27.21353027,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Česko,CZ,28.46674178,CZ
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Praha,CZ01,30.75619504,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Střední Čechy,CZ02,28.78190221,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Jihozápad,CZ03,27.96402324,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Severozápad,CZ04,27.03013699,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Severovýchod,CZ05,27.99000563,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Jihovýchod,CZ06,28.54375458,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Střední Morava,CZ07,28.41342466,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Moravskoslezsko,CZ08,27.38953069,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Hlavní město Praha,CZ010,30.75619504,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Středočeský kraj,CZ020,28.78190221,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Jihočeský kraj,CZ031,27.94401668,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Plzeňský kraj,CZ032,27.98683248,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Karlovarský kraj,CZ041,27.26841306,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Ústecký kraj,CZ042,26.94740311,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Liberecký kraj,CZ051,27.7535014,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Královéhradecký kraj,CZ052,28.13004395,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Pardubický kraj,CZ053,28.05347702,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Kraj Vysočina,CZ063,27.84466437,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Jihomoravský kraj,CZ064,28.82109935,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Olomoucký kraj,CZ071,28.28534393,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Zlínský kraj,CZ072,28.55693261,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2012,2012,Moravskoslezský kraj,CZ080,27.38953069,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Česko,CZ,28.66282393,CZ
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Praha,CZ01,30.92929834,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Střední Čechy,CZ02,28.96107332,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Jihozápad,CZ03,28.25367192,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Severozápad,CZ04,27.13313492,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Severovýchod,CZ05,28.25756272,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Jihovýchod,CZ06,28.71414729,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Střední Morava,CZ07,28.51013333,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Moravskoslezsko,CZ08,27.63474918,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Hlavní město Praha,CZ010,30.92929834,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Středočeský kraj,CZ020,28.96107332,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Jihočeský kraj,CZ031,28.30862978,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Plzeňský kraj,CZ032,28.18986616,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Karlovarský kraj,CZ041,27.05613772,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Ústecký kraj,CZ042,27.16090713,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Liberecký kraj,CZ051,28.19939224,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Královéhradecký kraj,CZ052,28.23864093,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Pardubický kraj,CZ053,28.3305662,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Kraj Vysočina,CZ063,28.18527473,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Jihomoravský kraj,CZ064,28.91531516,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Olomoucký kraj,CZ071,28.36306366,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Zlínský kraj,CZ072,28.68014565,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2013,2013,Moravskoslezský kraj,CZ080,27.63474918,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Česko,CZ,28.74292788,CZ
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Praha,CZ01,30.97351944,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Střední Čechy,CZ02,28.9436124,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Jihozápad,CZ03,28.41509104,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Severozápad,CZ04,27.16752628,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Severovýchod,CZ05,28.2804878,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Jihovýchod,CZ06,28.86348987,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Střední Morava,CZ07,28.6044882,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Moravskoslezsko,CZ08,27.73927039,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Hlavní město Praha,CZ010,30.97351944,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Středočeský kraj,CZ020,28.9436124,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Jihočeský kraj,CZ031,28.28677463,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Plzeňský kraj,CZ032,28.55349345,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Karlovarský kraj,CZ041,27.48310292,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Ústecký kraj,CZ042,27.05763573,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Liberecký kraj,CZ051,28.22986011,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Královéhradecký kraj,CZ052,28.33488733,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Pardubický kraj,CZ053,28.26614881,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Kraj Vysočina,CZ063,28.15100948,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Jihomoravský kraj,CZ064,29.13967417,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Olomoucký kraj,CZ071,28.41704918,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Zlínský kraj,CZ072,28.82547352,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2014,2014,Moravskoslezský kraj,CZ080,27.73927039,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Česko,CZ,28.85881104,CZ
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Praha,CZ01,31.06410913,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Střední Čechy,CZ02,29.1059854,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Jihozápad,CZ03,28.45749328,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Severozápad,CZ04,27.43441358,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Severovýchod,CZ05,28.31957694,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Jihovýchod,CZ06,28.94951479,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Střední Morava,CZ07,28.6862069,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Moravskoslezsko,CZ08,27.96604718,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Hlavní město Praha,CZ010,31.06410913,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Středočeský kraj,CZ020,29.1059854,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Jihočeský kraj,CZ031,28.29492188,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Plzeňský kraj,CZ032,28.63090278,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Karlovarský kraj,CZ041,27.70901321,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Ústecký kraj,CZ042,27.34372594,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Liberecký kraj,CZ051,28.26492027,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Královéhradecký kraj,CZ052,28.36021505,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Pardubický kraj,CZ053,28.3253903,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Kraj Vysočina,CZ063,28.40301811,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Jihomoravský kraj,CZ064,29.16958354,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Olomoucký kraj,CZ071,28.44160354,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Zlínský kraj,CZ072,28.96525027,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2015,2015,Moravskoslezský kraj,CZ080,27.96604718,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Česko,CZ,28.88198769,CZ
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Praha,CZ01,31.15932675,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Střední Čechy,CZ02,29.08848152,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Jihozápad,CZ03,28.53384315,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Severozápad,CZ04,27.230563,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Severovýchod,CZ05,28.42980437,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Jihovýchod,CZ06,28.90266519,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Střední Morava,CZ07,28.82661028,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Moravskoslezsko,CZ08,28.01670727,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Hlavní město Praha,CZ010,31.15932675,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Středočeský kraj,CZ020,29.08848152,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Jihočeský kraj,CZ031,28.52448094,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Plzeňský kraj,CZ032,28.54419322,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Karlovarský kraj,CZ041,27.29411765,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Ústecký kraj,CZ042,27.20893224,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Liberecký kraj,CZ051,28.2423563,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Královéhradecký kraj,CZ052,28.52513128,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Pardubický kraj,CZ053,28.50592154,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Kraj Vysočina,CZ063,28.32974482,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Jihomoravský kraj,CZ064,29.12382638,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Olomoucký kraj,CZ071,28.63376583,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Zlínský kraj,CZ072,29.04105119,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2016,2016,Moravskoslezský kraj,CZ080,28.01670727,CZ08
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Česko,CZ,28.93970499,CZ
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Praha,CZ01,31.09464817,CZ01
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Střední Čechy,CZ02,29.11181201,CZ02
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Jihozápad,CZ03,28.63145466,CZ03
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Severozápad,CZ04,27.49886643,CZ04
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Severovýchod,CZ05,28.48216842,CZ05
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Jihovýchod,CZ06,28.94564624,CZ06
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Střední Morava,CZ07,28.76778996,CZ07
Průměrný věk matky při narození 1. dítěte,7406D1,2017,2017,Moravskoslezsko,CZ08,28.16324611,CZ08
